,is_max,iteration,n_solutions,num,p1_action,p1_prior,p1_strength,p2_action,p2_prior,p2_strength,p3_action,p3_prior,p3_strength,payoff,trees
188,True,7,1,23,fish,0.440595534651,3,tree,0.606674976141,1,fish,0.49089007751,2,5,1
189,True,7,3,24,fish,0.432587797328,1,tree,0.607141203192,1,tree,0.50019355269,1,1,2
190,True,8,1,1,tree,0.5,1,fish,0.5,3,tree,0.5,1,3,2
191,True,8,2,2,fish,0.475,1,tree,0.525,3,fish,0.475,2,3,3
192,False,8,3,3,fish,0.466858188014,2,fish,0.491567603578,2,fish,0.466858188014,2,0,2
193,False,8,3,3,fish,0.455191082362,2,fish,0.467781235024,2,fish,0.455191082362,2,0,2
194,False,8,3,3,fish,0.442184663304,2,fish,0.448936329127,2,fish,0.442184663304,2,0,2
195,True,8,3,3,tree,0.478883996626,2,fish,0.432637931703,2,tree,0.478883996626,2,2,2
196,True,8,2,4,fish,0.478290647814,1,fish,0.432144580073,1,tree,0.479585080858,2,2,2
197,True,8,1,5,fish,0.478290647814,3,fish,0.432144580073,3,tree,0.479585080858,2,6,1
198,True,8,3,6,tree,0.508156850852,1,tree,0.476729799334,1,fish,0.458653694438,1,1,1
199,True,8,1,7,fish,0.508156850852,3,tree,0.476729799334,2,fish,0.458653694438,3,6,2
200,True,8,3,8,fish,0.478773360428,3,fish,0.464869112769,3,tree,0.501448381078,3,6,2
201,False,8,2,9,tree,0.498632432074,2,tree,0.497639957095,2,tree,0.501448381078,1,0,3
202,True,8,2,9,tree,0.523254219405,2,fish,0.473204484228,2,tree,0.501448381078,1,2,3
203,True,8,3,10,tree,0.545073724024,3,fish,0.466116252007,3,fish,0.486183101706,3,6,3
204,True,8,1,11,tree,0.545073724024,1,fish,0.466116252007,3,fish,0.486183101706,2,5,1
205,False,8,2,12,fish,0.545073724024,3,fish,0.451248192342,1,fish,0.453120589278,1,0,1
206,True,8,2,12,fish,0.545073724024,3,tree,0.479524948158,1,fish,0.429619308945,1,4,1
207,True,8,3,13,tree,0.546895787771,2,tree,0.489524608366,2,fish,0.420412674243,2,2,3
208,True,8,1,14,tree,0.546895787771,3,fish,0.489524608366,2,fish,0.420412674243,2,4,3
209,True,8,2,15,tree,0.546901919921,3,fish,0.48951751078,1,fish,0.420407305373,2,3,3
210,True,8,3,16,tree,0.555154761728,3,fish,0.481867381216,3,fish,0.419157835833,3,6,1
211,True,8,1,17,fish,0.555154761728,3,tree,0.481867381216,2,fish,0.419157835833,1,4,2
212,True,8,2,18,tree,0.557842001442,3,fish,0.478775199051,3,fish,0.419157835833,1,4,2
213,True,8,2,19,tree,0.557843337734,3,fish,0.478773650448,2,fish,0.419156619211,1,3,3
214,True,8,3,20,tree,0.562656615121,2,tree,0.5244671982,2,fish,0.418233128891,2,2,1
215,True,8,1,21,fish,0.562656615121,3,fish,0.5244671982,1,tree,0.418233128891,2,4,2
216,True,8,1,22,fish,0.562656615121,3,fish,0.5244671982,2,tree,0.418233128891,1,5,1
217,True,8,3,23,tree,0.56345837858,1,tree,0.526571206075,1,fish,0.415788070008,1,1,2
218,False,8,2,24,fish,0.521895038664,1,fish,0.515288691981,1,fish,0.415788070008,3,0,1
219,True,8,2,24,tree,0.542858214541,1,fish,0.492495277654,1,fish,0.415788070008,3,4,1
220,True,9,3,1,tree,0.533333333333,2,fish,0.483333333333,2,fish,0.483333333333,2,4,1
221,False,9,2,2,fish,0.489640286386,3,fish,0.476648701031,3,fish,0.483333333333,1,0,3
222,False,9,2,2,fish,0.459384692255,3,fish,0.458491324723,3,fish,0.483333333333,1,0,3
223,True,9,2,2,fish,0.436012888826,3,tree,0.485968139735,3,fish,0.483333333333,1,4,3
224,True,9,1,3,fish,0.436012888826,2,fish,0.485968139735,2,tree,0.483333333333,3,4,3
225,True,9,3,4,fish,0.430724677062,3,tree,0.514214508801,3,tree,0.513220399999,3,3,3
226,True,9,1,5,fish,0.430724677062,2,tree,0.514214508801,1,fish,0.513220399999,3,5,1
227,True,9,2,6,fish,0.430318522266,1,tree,0.514720611063,2,fish,0.512656243112,1,2,2
228,True,9,2,7,fish,0.430318522266,3,tree,0.53805716545,1,tree,0.537952945499,1,3,1
229,True,9,3,8,fish,0.426513188254,2,tree,0.540180054624,2,tree,0.540081518941,2,2,3
